name;original_text;translated_text
TROUPE_LEADER_ACCEPTED_WISHWALL_QUEST1_FULL;"&lt;hpage&gt;Fleamaster, I took your request from the wishwall in the pilgrim camp. You are seeking fleas to join your caravan? I have found and freed many throughout my travels.&lt;page&gt;Oh yes, indeed! And look here, they all have made their way to us! So many gathered, it seems a miracle. Our wishes granted before even your promise was known!";"Fleamaster, saya mengambil permintaan Anda dari dinding harapan di kamp peziarah. Anda mencari kutu untuk bergabung dengan karavan Anda?&lt;page&gt;Oh ya, memang! Dan lihat di sini, mereka semua telah menemukan jalan mereka kepada kami! Begitu banyak yang berkumpul, tampaknya keajaiban. Keinginan kami terkabul bahkan sebelum janji Anda diketahui!"
FG_JUGGLE_COMPLETED;Vikna! The game is now ended, but you can play again, as much you wish... until the end of the world comes for us all!;Vikna! Permainan sekarang berakhir, tetapi Anda bisa bermain lagi, sebanyak yang Anda inginkan... sampai akhir dunia datang untuk kita semua!
TROUPE_LEADER_OFFER_QUEST1;"Stranger, will you hear my worry? The time has come for us fleas to find each other and travel together, as has happened through generations before.&lt;page&gt;The many fleas of this kingdom should be flocking to our caravan, but times have become dangerous. You feel it too, yes? Our poor cousins, out there, in hiding!&lt;page&gt;Would you, could you, help us find these poor, lost fleas? We daren&#8217;t continue our journey until some of the poor dears have found their way here to us!";"Orang asing, maukah Anda mendengar kekhawatiran saya? Waktunya telah tiba bagi kami para kutu untuk menemukan satu sama lain dan bepergian bersama, seperti yang telah terjadi selama beberapa generasi sebelumnya.&lt;page&gt;Banyak kutu di kerajaan ini harus berbondong-bondong ke karavan kami, tetapi waktu telah menjadi berbahaya. Anda merasakannya juga, ya? Sepupu-sepupu kita yang malang, di luar sana, bersembunyi!&lt;page&gt;Maukah Anda, bisakah Anda, membantu kami menemukan kutu-kutu yang malang dan hilang ini? Kami tidak berani melanjutkan perjalanan kami sampai beberapa dari yang malang telah menemukan jalan mereka ke sini kepada kami!"
TROUPE_TRAVEL_PROMPT;Travel with the Flea Caravan?;Bepergian dengan Karavan Kutu?
TROUPE_LEADER_GREYMOOR_LEAVE;"Alas, Miss Hornet! Until our paths cross again, our dearest wishes go with you.&lt;hpage&gt;Safe travels to you and your troupe, Fleamaster. ";"Sayang sekali, Nona Hornet! Hingga jalan kita bertemu lagi, doa terindah kami menyertai Anda.&lt;hpage&gt;Selamat bepergian untuk Anda dan rombongan Anda, Fleamaster."
FESTIVAL_OUTRO_POST;"And so the great ceremony has reached its climax and its grand champion has emerged!&lt;page&gt;Thank you for spending your last moments with us here, Miss Hornet.&lt;page&gt;Though the world will soon end, and our paradise will crumble, the memories of friendship we all shared shall surely echo through the oncoming void for all eternity!&lt;hpage&gt;Fleamaster, your sentiment is kind, but this world will not end.&lt;page&gt;Oh? How good of you to speak words of hope for our benefit, but we have accepted our fate. Come, let us forget the past and revel together!&lt;hpage&gt;It is not merely hope that I offer you sir, but a promise. This kingdom&#8217;s suffering has a singular cause, and by my own claw will it be cleansed.&lt;hpage&gt;Perhaps not every flea will survive what is coming... but the world will not die, and your settlement may still see chance to prosper.&lt;page&gt;Ahh? You speak... with such conviction. But I cannot bring myself to hope such, I am sorry.&lt;page&gt;Come what may, we fleas will be here until the end. And the games will continue, of course! Celebrate with us for as long as you wish, dear friend.";"Dan upacara besar telah mencapai puncaknya dan juara agungnya telah muncul!&lt;page&gt;Terima kasih telah menghabiskan saat-saat terakhir Anda bersama kami di sini, Nona Hornet.&lt;page&gt;Meskipun dunia akan segera berakhir, dan surga kita akan hancur, kenangan persahabatan yang kita semua bagikan pasti akan bergema melalui kehampaan yang akan datang untuk selamanya!&lt;hpage&gt;Fleamaster, sentimen Anda baik, tetapi dunia ini tidak akan berakhir.&lt;page&gt;Oh? Betapa baiknya Anda mengucapkan kata-kata harapan untuk keuntungan kami, tetapi kami telah menerima nasib kami. Ayo, mari kita lupakan masa lalu dan bersenang-senang bersama!&lt;hpage&gt;Bukan hanya harapan yang saya tawarkan kepada Anda, tuan, tetapi sebuah janji. Penderitaan kerajaan ini memiliki satu penyebab, dan dengan cakar saya sendiri itu akan dibersihkan.&lt;hpage&gt;Mungkin tidak setiap kutu akan bertahan dari apa yang akan datang... tetapi dunia tidak akan mati, dan pemukiman Anda mungkin masih memiliki kesempatan untuk makmur.&lt;page&gt;Ahh? Anda berbicara... dengan keyakinan seperti itu. Tetapi saya tidak bisa berharap seperti itu, saya minta maaf.&lt;page&gt;Apapun yang terjadi, kami para kutu akan berada di sini sampai akhir. Dan permainannya akan terus berlanjut, tentu saja! Rayakan bersama kami selama yang Anda inginkan, teman terkasih."
FG_JUGGLE_COMPLETED_CHAMP_TO_OUTRO;"Vikna! The game is ended, and we have a new Flea Juggle champion! Incredible!&lt;page&gt;You have proven yourself the champion at each of our flea games!&lt;page&gt;I am confident now that the grand champion of our festival has emerged. It is none other than yourself, of course!&lt;page&gt;And thusly, must our final ceremony begin. Fleas, prepare yourselves!";"Vikna! Permainan telah berakhir, dan kita memiliki juara Flea Juggle baru! Luar biasa!&lt;page&gt;Anda telah membuktikan diri Anda sebagai juara di setiap permainan kutu kami!&lt;page&gt;Saya yakin sekarang bahwa juara agung festival kita telah muncul. Itu tidak lain adalah diri Anda sendiri, tentu saja!&lt;page&gt;Dan dengan demikian, upacara terakhir kita harus dimulai. Kutu, siapkan diri Anda!"
TROUPE_HUNTER_CANCELED;You not want my learnings, bug not flea? Rare it is we share such things with ones outside our own. ;Anda tidak menginginkan pelajaran saya, serangga bukan kutu? Jarang kami berbagi hal-hal seperti itu dengan orang-orang di luar kaum kami sendiri.
FG_JUGGLE_CHOICE;Compete in Flea Juggle?;Bersaing di Flea Juggle?
FG_JUGGLE_INTRO_CHAMP;Miss Hornet, you are the greatest of us all in the Flea Juggle! But will you challenge yourself to ever higher achievements?;Nona Hornet, Anda adalah yang terhebat dari kita semua dalam Flea Juggle! Tapi maukah Anda menantang diri sendiri untuk pencapaian yang lebih tinggi?
TROUPE_MEMBER_TALL_MEET;"Dodeshna, stranger. You are looking a little... tired, is it? Unhealthy?&lt;page&gt;You can rest with us here, if wish. Is nice and dark, and warmth from below brings good health.&lt;page&gt;Still, you should make care not to stay much long. You are not flea, after all.";"Dodeshna, orang asing. Anda terlihat sedikit... lelah, ya? Tidak sehat?&lt;page&gt;Anda bisa beristirahat bersama kami di sini, jika mau. Bagus dan gelap, dan kehangatan dari bawah membawa kesehatan yang baik.&lt;page&gt;Namun, Anda harus berhati-hati untuk tidak tinggal terlalu lama. Bagaimanapun juga, Anda bukan kutu."
TROUPE_HUNTER_WILD_REPEAT_NOCARAVAN;"You still here, bug? Is rest I need before I travel. Not chat. You is trouble-type. Make my shell tense.&lt;hpage&gt;I shall take my leave, madam. Stay strong on your own journey. May we meet again in more hospitable surrounds.";"Kamu masih di sini, serangga? Saya butuh istirahat sebelum saya bepergian. Bukan mengobrol. Kamu terasa seperti tipe pembuat masalah. Membuat cangkang saya tegang.&lt;hpage&gt;Saya akan pergi, nyonya. Tetaplah kuat dalam perjalanan Anda sendiri. Semoga kita bertemu lagi di lingkungan yang lebih ramah."
TROUPE_LEADER_GREYMOOR_CANLEAVE_FULL;"Look Miss Hornet! See the many lively fleas that form our caravan. Thanks to you and your hunting, so many are here! And all are eager again to travel!&lt;page&gt;We had once wished to match the numbers of our fabled past, yet now, we may even have exceeded them!&lt;hpage&gt;It is a welcome sight, Fleamaster, and the playful cheer about the caravan suggests you are a fine steward to the troupe.&lt;page&gt;Such kind words, Miss Hornet! How lucky we are to have found a friend so fair!&lt;page&gt;But now, we must away! These moors have been our host long enough. It is time to climb and hoist towards drier caves!&lt;page&gt;Good friend to fleas, would you join us on this next journey? ";"Lihat Nona Hornet! Lihatlah banyak kutu yang lincah yang membentuk karavan kami. Berkat Anda dan perburuan Anda, begitu banyak yang ada di sini! Dan semua bersemangat lagi untuk bepergian!&lt;page&gt;Kami pernah berharap untuk menyamai jumlah karavan dari masa lalu kami yang termasyhur, namun sekarang, kami bahkan mungkin telah melebihi mereka!&lt;hpage&gt;Itu adalah pemandangan yang disambut baik, Fleamaster, dan keceriaan yang menyenangkan di sekitar karavan menunjukkan bahwa Anda adalah pengurus yang baik untuk rombongan.&lt;page&gt;Kata-kata yang baik seperti itu, Nona Hornet! Betapa beruntungnya kami telah menemukan teman yang begitu baik!&lt;page&gt;Tapi sekarang, kita harus pergi! Padang rumput ini telah menjadi tuan rumah kita cukup lama. Sudah waktunya untuk mendaki dan menuju gua-gua yang lebih kering!&lt;page&gt;Teman yang baik bagi kutu, maukah Anda bergabung dengan kami dalam perjalanan berikutnya?"
TROUPE_LEADER_JUDGE_TRAVEL;"Marvellous! We fleas shall be overjoyed to have your company on the road.&lt;page&gt;Now! Our new home is calling. We must travel!";"Luar biasa! Kami para kutu akan sangat gembira memiliki Anda di jalan.&lt;page&gt;Sekarang! Rumah baru kita memanggil. Kita harus bepergian!"
TROUPE_MEMBER_SHORT_REPEAT_GREYMOOR;"I&#8217;m wonder at this land... Something heavy hangs above, like shadow. I&#8217;m hope the little fleas have not much danger here...";Saya bertanya-tanya tentang tanah ini... Sesuatu yang berat menggantung di atas, seperti bayangan. Saya harap kutu-kutu kecil tidak terlalu banyak bahaya di sini...
TROUPE_LEADER_ACCEPTED_WISHWALL_QUEST1;"&lt;hpage&gt;Fleamaster, I took your request from the wishwall in the pilgrim camp. You are seeking fleas to join your caravan?&lt;page&gt;Oh, yes! The time has come for us fleas to find each other and travel together, as has happened through generations before.&lt;page&gt;The many fleas of this kingdom should be flocking to our caravan, but times have become dangerous. You feel it too, yes? Our poor cousins, out there, in hiding!&lt;page&gt;But... do I understand you rightly, stranger? You will help find the the poor, lost fleas? Truly?";"Fleamaster, saya mengambil permintaan Anda dari dinding harapan di kamp peziarah. Anda mencari kutu untuk bergabung dengan karavan Anda?&lt;page&gt;Oh, ya! Waktunya telah tiba bagi kami para kutu untuk menemukan satu sama lain dan bepergian bersama, seperti yang telah terjadi selama beberapa generasi sebelumnya.&lt;page&gt;Banyak kutu di kerajaan ini harus berbondong-bondong ke karavan kami, tetapi waktu telah menjadi berbahaya. Anda merasakannya juga, ya? Sepupu-sepupu kita yang malang, di luar sana, bersembunyi!&lt;page&gt;Tapi... apakah saya mengerti Anda dengan benar, orang asing? Anda akan membantu menemukan kutu-kutu yang malang dan hilang? Sungguh?"
TROUPE_LEADER_GREYMOOR_HAUNTEDBELLHART;"That great vein of bells there... some of the fleas wanted to shelter inside, but I was not so sure. The whole creaking mass seems unstable! It makes me tremble!&lt;hpage&gt;You were wise not to head inside, Fleamaster. A silken curse has taken hold of the settlement within. Advise your fellows to avoid that place.&lt;page&gt;A curse you say?! W-well then! Our thanks are owed again. I shall let all fleas know they must not venture closer.";"Urat besar lonceng di sana... beberapa kutu ingin berlindung di dalam, tapi saya tidak begitu yakin. Seluruh massa yang berderit itu tampak tidak stabil! Itu membuat saya gemetar!&lt;hpage&gt;Anda bijak untuk tidak masuk ke dalam, Fleamaster. Kutukan sutra telah menguasai pemukiman di dalamnya. Sarankan teman-teman Anda untuk menghindari tempat itu.&lt;page&gt;Kutukan yang Anda katakan?! K-kalau begitu! Terima kasih kami berhutang lagi. Saya akan memberi tahu semua kutu bahwa mereka tidak boleh mendekat."
FG_DODGE_COMPLETED;Vikna. The trial has ended. Your score can be seen on the board beside me. ;Vikna. Percobaan telah berakhir. Skor Anda dapat dilihat di papan di samping saya.
