name,original_text,translated_text
PINSMITH_BELLTOWN_MEET_OFFER_ALT,"By claw! Who is this bold warrior, standing so calm and cool on entrance to Plinney&#8217;s bellhome!&lt;hpage&gt;Merely a traveller, sir, though one whose blade could benefit from your service.&lt;page&gt;Your blade! Of course, fierce warrior! Any fine pinmaster would detect the sign of deadly work upon that needle&#8217;s edge.&lt;page&gt;If your weapon sharpened would see our lands that much safer, then honour decrees it receives my care this very moment! What&#8217;s say I take a look?&lt;hpage&gt;","Dengan cakar! Siapakah prajurit berani ini, berdiri dengan tenang dan santai di pintu masuk Plinney's bellhome!&lt;hpage&gt;Hanya seorang pengembara, tuan, meskipun pedangnya dapat diuntungkan dari layanan Anda.&lt;page&gt;Pedang Anda! Tentu saja, prajurit yang gagah! Seorang tukang jarum yang handal pasti akan mendeteksi tanda pekerjaan mematikan di ujung jarum itu.&lt;page&gt;Jika pedang Anda diasah akan membuat tanah kita lebih aman, maka kehormatan memerintahkan agar pedang itu mendapat perawatan saya saat ini juga! Bagaimana jika saya melihatnya?&lt;hpage&gt;"
DOCTOR_CLOSED_QUEST,"Come back with those spines, or not at all! The great Yarnaby&#8217;s time is precious, bzzt! I will not be distracted from my work!","Kembalilah dengan duri-duri itu, atau jangan sama sekali! Waktu Yarnaby yang hebat sangat berharga, bzzt! Aku tidak akan terganggu dari pekerjaanku!"
PINSMITH_SAVED_TALK,"Ahh... how welly romantic t&#8217;would&#8217;ve been, had the lost pilgrims struck me down beside her grave, to lie together forever as the world crumbles all &#8216;round...&lt;page&gt;But fortune has claimed otherwise! And perhaps &#8216;tis best for this humble pinmaster to continue his trade a little longer. These uncertain times will bring much new work, I should think!","Ahh... betapa romantisnya itu akan menjadi, jika para peziarah yang hilang itu menewaskanku di samping kuburannya, untuk berbaring bersama selamanya sementara dunia hancur di sekitar...&lt;halaman&gt;Tapi nasib telah menentukan lain! Dan mungkin lebih baik bagi tukang jarum yang rendah hati ini untuk melanjutkan pekerjaannya sedikit lebih lama. Masa-masa yang tidak pasti ini akan membawa banyak pekerjaan baru, aku pikir!"
BELLHERMIT_CURSED,"What&#8217;s this... twitching inside of you? A slave within a slave! Given over your shell to grow something greater?&lt;hpage&gt;A parasite has made its home within me. It saps my energy, and I can not purge it with strength alone...&lt;page&gt;Grnk. Lie down and die then, for all I care. Allow that wriggling thing its chance at life.&lt;page&gt;Or else... hff. Go seek the one exiled from Bellhart, little Yarnaby. She was chased out, high up into the moors, last I heard.","Apa ini... gemetar di dalam dirimu? Seorang budak di dalam budak! Apakah kau menyerahkan cangkangmu untuk menumbuhkan sesuatu yang lebih besar?&lt;hpage&gt;Seekor parasit telah membuat sarangnya di dalam diriku. Ia menguras energiku, dan aku tidak bisa mengusirnya hanya dengan kekuatan...&lt;page&gt;Grnk. Berbaringlah dan mati saja, aku tidak peduli. Biarkan makhluk yang bergetar itu mendapat kesempatan untuk hidup.&lt;page&gt;Atau... hff. Pergilah cari yang diusir dari Bellhart, Yarnaby kecil. Dia diusir ke padang rumput tinggi, terakhir kudengar."
RELIC_DEALER_POSTWINDOW_FIRST,"More, then! Bring me more relics of the past! Records, seals, idols! Let&#8217;s gather up the history of the world and hoard it all here, nice and safe!&lt;hpage&gt;If I happen upon more curiosities of this kingdom&#8217;s past, I may visit again. Until that time, keep yourself safe.","Lebih banyak lagi! Bawakan aku lebih banyak peninggalan masa lalu! Catatan, segel, patung-patung! Mari kita kumpulkan sejarah dunia dan simpan semuanya di sini, aman dan terjaga!&lt;hpage&gt;Jika aku menemukan lebih banyak keunikan dari masa lalu kerajaan ini, aku mungkin akan berkunjung lagi. Sampai saat itu, jaga dirimu baik-baik."
COURIER_SHOP_BEGIN_MASKMAKER_RETRY,"&lt;page=T&gt;More for you, miss courier! Lacquer, filled fresh, for the maker on the mount. We have much, so don&#8217;t worry for our supply. &lt;page=S&gt;To climb the frozen peak, it is a journey most difficult! Our thanks go full with you that tries again!","&lt;page=T&gt;Lebih banyak untuk Anda, Nona Kurir! Cat pernis, segar dan siap pakai, untuk pembuat di gunung. Kami memiliki banyak, jadi jangan khawatir tentang persediaan kami. &lt;page=S&gt;Untuk mendaki puncak beku, ini adalah perjalanan yang paling sulit! Terima kasih kami yang tulus untuk Anda yang mencoba lagi!"
COURIER_SHOP_BEGIN_GOURMAND_RETRY,"&lt;page=T&gt;More meats for you, miss courier! Best you be delivering it swiftly quick! If left not stored, our rasher&#8217;s flavour fast turns foul.","&lt;page=T&gt;Lebih banyak daging untuk Anda, Nona Kurir! Sebaiknya Anda mengantarkannya dengan cepat! Jika tidak disimpan dengan baik, rasa daging asap kami akan cepat menjadi busuk."
DOCTOR_CLOSED_REPEAT,"Shoo I say! Unless you&#8217;ve brought a worthy specimen, with something truly nasty inside them, bzzt! Otherwise, leave the great Yarnaby in peace!","Ayo, aku bilang! Kecuali kamu membawa spesimen yang layak, dengan sesuatu yang benar-benar menjijikkan di dalamnya, bzzt! Kalau tidak, biarkan Yarnaby yang hebat itu tenang!"
SHOP_ITEM_FURNISHING_PAINT_DESC,"You&#8217;ve a good solid bell up there, though its surface is showing its age. Why not have us paint it fresh? A protective coat and a little flair!","Anda memiliki lonceng yang kokoh di sana, meskipun permukaannya sudah mulai menunjukkan tanda-tanda usia. Mengapa tidak membiarkan kami mengecatnya ulang? Lapisan pelindung dan sedikit sentuhan gaya!"
FISHER_DLG_MEET,"&lt;hpage&gt;You seem hard at work, good bug. Are you a hunter, of a sort?&lt;page&gt;Of a simple sort, aye. I&#8217;m a pondcatcher around these parts. The last remaining, in fact! &lt;page&gt;Us few Bellharters are badly needing for fresh food, so my lone shell&#8217;s carrying quite the responsibility.&lt;page&gt;At least Shellwood Pond&#8217;s still full of good meat, &#8216;specially if your aim with a longpin&#8217;s as good as mine.","&lt;hpage&gt;Kamu kelihatannya sedang sibuk bekerja, serangga kecil. Apakah kamu seorang pemburu, dalam arti tertentu?&lt;page&gt;Seorang pemburu sederhana, ya. Aku adalah seorang penangkap ikan di sekitar sini. Yang terakhir tersisa, sebenarnya! &lt;page&gt;Kami yang sedikit ini sangat membutuhkan makanan segar, jadi cangkangku yang sendirian ini membawa tanggung jawab yang cukup besar.&lt;page&gt;Setidaknya Kolam Shellwood masih penuh dengan daging yang bagus, terutama jika bidikanmu dengan panah panjang sebagus milikku."
BELLHERMIT_SNARE_REPEAT,"My part&#8217;s been given, slave. We&#8217;ve no more need to speak.&lt;page&gt;Go and spin your spider&#8217;s web. Allow our kingdom&#8217;s restless soul its chance to blaze.","Bagianku sudah diberikan, budak. Kita tak perlu lagi bicara.&lt;page&gt;Pergilah dan rajutlah jaring laba-labamu. Biarkan jiwa tak tenang kerajaan kita mendapat kesempatan untuk berkobar."
PINSMITH_UPGRADE_3_PRE,"&lt;hpage&gt;I have more oil, pinmaster. Its acquisition was no small task, but if it aids my blade, those challenges will be well rewarded.&lt;page&gt;Even more oil? What preposterous luck! That unseen gift, in quantity unheard, discovered by a single bug!&lt;page&gt;Would you pass the oil, traveller, and perhaps a few rosaries for the ongoing effort? Allow this pinmaster to again work wonder upon your blade?","&lt;hpage&gt;Saya memiliki lebih banyak minyak, Pinmaster. Mendapatkannya bukanlah tugas yang mudah, tetapi jika minyak ini dapat membantu pedangku, tantangan-tantangan itu akan terbayar dengan baik.&lt;page&gt;Lebih banyak minyak lagi? Betapa beruntungnya! Hadiah tak terlihat itu, dalam jumlah yang tak terduga, ditemukan oleh seekor serangga!&lt;page&gt;Bisakah Anda memberikan minyaknya, pelancong, dan mungkin beberapa rosario untuk usaha yang sedang berlangsung? Izinkan pinmaster ini kembali bekerja ajaib pada pedang Anda?"
SHOP_ITEM_CRESTSOCKET_BELLHART,"An exquisite item, containing a cherished memory. I have an excellent memory myself, but I&#8217;m sure you can make good use of it.","Sebuah barang yang indah, yang menyimpan kenangan yang berharga. Saya sendiri memiliki ingatan yang baik, tetapi saya yakin Anda dapat memanfaatkannya dengan baik."
DOCTOR_SLAP_INTRO,"Don&#8217;t act the fool, specimen! Bzzt! Share more of yourself, that I may gain greater understanding! Learning! What other hope is there to save our blighted, thankless world?! &lt;hpage&gt;I have declined, bug. Whatever you seek, you shall not find it either upon or within my shell.","Jangan bertingkah bodoh, spesimen! Bzzt! Bagikan lebih banyak dirimu, agar aku dapat memahami lebih dalam! Belajar! Apa harapan lain yang ada untuk menyelamatkan dunia kita yang rusak dan tak berterima kasih ini?! &lt;hpage&gt;Aku telah menolak, serangga. Apa pun yang kau cari, kau takkan menemukannya baik di atas maupun di dalam cangkangku."
GREETER_HOUSE_FULL_TALK,"&lt;page&gt;Miss traveller! Thanks to your valiant contributions, our little town&#8217;s starting to feel like its old self again. Homes have been hoisted, and the square shines!&lt;hpage&gt;I have seen the changes myself, Pavo. It is pleasing to hear my contributions have not been in vain. &lt;page&gt;Indeed! Your generosity is a guide for others! We&#8217;ve only one thing now sorely missing...&lt;page&gt;Bugs! What is a town without its residents? Age, scarcity, deadly thread... Bellhart is beset by endless ills. Now there&#8217;s just us remaining few as you&#8217;ve met.&lt;page&gt;In recognition of your noble efforts, and as one small step to solving the problem, I have decreed a grand gift should be given! A bellhome of your very own!&lt;page&gt;A place to reflect. A bed to lay in. It&#8217;s hanging up there at the top, beside our good pinmaster. &lt;hpage&gt;I have no plans to settle, Pavo, but for now my task in Pharloom remains, and while it does, a residence may prove useful.&lt;page&gt;Of course! Of course! Your fortitude inspires us all! And if trouble ever descends anew, it surely won&#8217;t hurt to have a resident warrior close at claw!","&lt;page&gt;Wahai pelancong! Berkat kontribusi Anda yang berani, kota kecil kami mulai terasa seperti dulu lagi. Rumah-rumah telah dibangun kembali, dan alun-alun bersinar!&lt;hpage&gt;Saya sendiri telah melihat perubahan ini, Pavo. Senang mendengar kontribusi saya tidak sia-sia. &lt;page&gt;Benar! Kedermawanan Anda menjadi teladan bagi yang lain! Kini hanya ada satu hal yang sangat kita butuhkan...&lt;page&gt;Serangga! Apa artinya sebuah kota tanpa penduduknya? Usia, kelangkaan, benang mematikan... Bellhart dilanda berbagai malapetaka. Kini hanya tersisa kita yang sedikit ini, seperti yang Anda temui.&lt;page&gt; Sebagai pengakuan atas usaha mulia Anda, dan sebagai langkah kecil untuk menyelesaikan masalah, saya telah menetapkan bahwa hadiah besar harus diberikan! Sebuah bellhome milik Anda sendiri!&lt;page&gt;Tempat untuk merenung. Tempat tidur untuk berbaring. Itu tergantung di atas sana, di samping pinmaster kita yang baik. &lt;hpage&gt;Saya tidak berencana untuk menetap, Pavo, tetapi untuk saat ini tugas saya di Pharloom masih ada, dan selama itu berlangsung, sebuah tempat tinggal mungkin berguna.&lt;page&gt;Tentu saja! Tentu saja! Keteguhan hati Anda menginspirasi kita semua! Dan jika masalah kembali datang, tentu saja tidak ada salahnya memiliki seorang pejuang yang tinggal di dekat sini!"
DOCTOR_REPEAT,"If you refuse to share your secrets, then distract me no more, specimen! Bzzt!&lt;page&gt;There is still much work ahead for the great Yarnaby! Much thought, much learning!&lt;page&gt;Though the ungrateful world shuns me, still, by my own claws shall it be saved!","Jika kamu menolak untuk membagikan rahasiamu, maka jangan ganggu aku lagi, spesimen! Bzzt!&lt;page&gt;Masih banyak pekerjaan yang harus dilakukan oleh Yarnaby yang hebat! Banyak pemikiran, banyak pembelajaran!&lt;page&gt;Meskipun dunia yang tidak bersyukur ini menolakku, tetaplah, dengan cakar ku sendiri, dunia ini akan diselamatkan!"
PINSMITH_SAVED_THANK_1,"Welly&#8217;o! What a fearful fright you&#8217;ve saved poor Plinney from! Such a delight, at longest last, to see that fine needle dance and sing!","Welly'o! Betapa menakutkannya ketakutan yang telah kau selamatkan Plinney dari! Betapa menyenangkannya, akhirnya, melihat jarum indah itu menari dan bernyanyi!"
PINSMITH_UPGRADE_4_PRE,"&lt;hpage&gt;Again, pinmaster, I must ask your skilled service. I bring another gland of oil.&lt;page&gt;Oil, so much! This bug is past surprise! It is time methinks, to see your blade&#8217;s work finished! To bring about a shine bright as none before!&lt;page&gt;Welly now! Why wait? Would you have me begin, traveller?","&lt;hpage&gt;Sekali lagi, Pinmaster, aku harus meminta bantuanmu yang terampil. Aku membawa sebotol minyak lagi.&lt;page&gt;Minyak, begitu banyak! Serangga ini sudah tidak bisa dikejutkan lagi! Saatnya, menurutku, untuk melihat pekerjaan pedangmu selesai! Untuk menciptakan kilauan yang lebih terang dari sebelumnya!&lt;page&gt;Ayo, cepat! Mengapa menunda? Apakah Anda ingin saya mulai, pelancong?"
PINSMITH_SAVED_THANK_2,"&lt;hpage&gt;These are deadly roads to wander, pinmaster, especially with the black soaked threads tearing the lands apart.&lt;hpage&gt;Your greatest chance for safety lies in Bellhart, with your fellows. You can protect one another, and perhaps in time rebuild.&lt;page&gt;Oh yes, of course! T&#8217;was not Plinney&#8217;s wish to abandon his dear bellfriends, but with the world now ending, I had to come and say one last farewell to my sweet Melatolla.&lt;page&gt;I should be returning though, quite rightly. Our town will be needing a pinmaster&#8217;s fine work now more than ever!","&lt;hpage&gt;Ini adalah jalan-jalan mematikan untuk dilalui, Pinmaster, terutama dengan benang-benang hitam yang merobek-robek tanah.&lt;hpage&gt;Kesempatan terbaikmu untuk keselamatan ada di Bellhart, bersama teman-temanmu. Kalian bisa melindungi satu sama lain, dan mungkin suatu saat nanti membangun kembali.&lt;page&gt;Oh ya, tentu saja! T&#8217;was bukan keinginan Plinney untuk meninggalkan teman-teman belnya yang tercinta, tetapi dengan dunia yang kini berakhir, aku harus datang dan mengucapkan selamat tinggal terakhir kepada Melatolla yang manis.&lt;page&gt;Aku seharusnya kembali, tentu saja. Kota kita akan membutuhkan karya pinmaster yang hebat lebih dari sebelumnya!"
RELIC_DEALER_POSTWINDOW_COMPLETE,"Yes... yes. This is a mighty collection indeed!&lt;page&gt;So many relics safely piled up in here, nice and safe! I&#8217;ve done so well to gather it all up!&lt;hpage&gt;If your collection pleases you, some acknowledgement of my own contribution to its growth is not undue.&lt;page&gt;Pah! Is it gratitude you seek?&lt;page&gt;I will allow you to keep viewing my collection. That is gratitude enough for what little you&#8217;ve given me!","Ya... ya. Ini memang koleksi yang luar biasa!&lt;page&gt;Begitu banyak artefak yang tersimpan dengan aman di sini, aman dan terjaga! Aku telah berbuat baik dengan mengumpulkan semuanya!&lt;hpage&gt;Jika koleksi ini memuaskanmu, pengakuan atas kontribusiku dalam pertumbuhannya tidaklah berlebihan.&lt;page&gt;Pah! Apakah yang kau cari adalah rasa syukur?&lt;page&gt;Aku akan mengizinkanmu untuk terus melihat koleksiku. Itu sudah cukup sebagai rasa syukur atas sedikit yang telah kau berikan padaku!"
COURIER_SHOP_BEGIN_BONETOWNFIXER,"&lt;page=S&gt;Once was common, this delivery, for the bugs in their camp beside the bone. Now even this is-is challenge.&lt;page=T&gt;Down there at base, where many pilgrims&#8217; journey start. To ready for their climb, these deliverings will give much value.","&lt;page=S&gt;Dulu hal ini biasa terjadi, pengiriman ini, untuk serangga di perkemahan mereka di samping tulang. Kini bahkan hal ini pun menjadi tantangan.&lt;page=T&gt;Di sana di pangkalan, tempat perjalanan banyak peziarah dimulai. Untuk mempersiapkan pendakian mereka, pengiriman-pengiriman ini akan memberikan nilai yang besar."
PINSMITH_UPGRADE_3_PRE_REOFFER,"Would you pass the oil, traveller, and perhaps a few rosaries for their ongoing effort? Allow this pinmaster to again work wonder upon your blade?","Bisakah Anda memberikan minyak, pelancong, dan mungkin beberapa rosario untuk usaha mereka yang terus-menerus? Izinkanlah tukang paku ini untuk kembali melakukan keajaiban pada pedang Anda?"
SHOP_ITEM_FURNISHING_TROPHYCAB_DESC,Found some fancy trophies on your travels? Then you&#8217;ll be needing these shelves to show them off!,Menemukan beberapa trofi mewah selama perjalanan Anda? Maka Anda akan membutuhkan rak-rak ini untuk memamerkannya!
FISHER_DLG_04,"Just passing through these lands, are you miss? I&#8217;d warn you not to stray far from Bellhart, but you&#8217;ve the look of one who can manage themself.","Hanya lewat saja di tanah ini, Nona? Saya sarankan agar Anda tidak menjauh terlalu jauh dari Bellhart, tapi Anda terlihat seperti orang yang bisa mengurus diri sendiri."
FISHER_DLG_05,"If you&#8217;re heading out across the pond, be wary of the other catchers. They&#8217;re all long lost to Pharloom&#8217;s Haunting.&lt;page&gt;Weak minds, the lotta them. Still, their longpins remain sharp enough.","Jika Anda berencana menyeberangi lautan, waspadalah terhadap para penangkap lainnya. Mereka semua telah lama hilang dalam Haunting Pharloom.&lt;page&gt;Pikiran lemah, banyak di antaranya. Namun, jarum panjang mereka tetap tajam."
SHOPKEEP_HOUSE,"Well, well! Welcome to you, our newest resident! I hope you&#8217;re finding your new home to your taste.&lt;hpage&gt;It is a finely forged bell, madam. I am fortunate to have a safe space to rest, even if my stay here may be short.&lt;page&gt;However long you&#8217;re with us, I&#8217;ve been holding onto some fine goods that&#8217;ll cozy up your home. This stuff ain&#8217;t for the riff-raff winding through, but a fellow Bellharter deserves the finest! ","Well, well! Selamat datang, penghuni baru kami! Semoga Anda menyukai rumah baru Anda.&lt;hpage&gt;Ini adalah lonceng yang dibuat dengan indah, Nyonya. Saya beruntung memiliki tempat yang aman untuk beristirahat, meskipun tinggal di sini mungkin hanya sebentar.&lt;page&gt;Berapa pun lama Anda bersama kami, saya telah menyimpan beberapa barang bagus yang akan membuat rumah Anda terasa nyaman. Barang-barang ini bukan untuk orang-orang sembarangan yang lewat, tapi seorang Bellharter pantas mendapatkan yang terbaik!"
GREETER_MEET,"Welcome, welcome, weary pilgrim! Though glorious Bellhart may be past its finest shine, it still remains the last friendly stop before the Citadel. &lt;page&gt;It is the task of I, fair Pavo, to extend the warmest of welcome to those passing devout, such as your good self!&lt;hpage&gt;Your town seems returned to healthy form, good bug. I had some concern that, upon cutting you free, I&#8217;d find only husks.&lt;page&gt;Yes, well, many ahh... err... most of our residents did not fare so well... Still, it&#8217;s no good to dwell on dark things! We shall build, and grow, and welcome! As is any good bellbug&#8217;s task.","Selamat datang, selamat datang, peziarah yang lelah! Meskipun Bellhart yang megah mungkin telah melewati masa kejayaannya, ia tetap menjadi tempat peristirahatan terakhir yang ramah sebelum Citadel. &lt;page&gt;Tugasku, Pavo yang mulia, adalah menyambut dengan hangat para peziarah yang saleh, seperti dirimu yang baik ini!&lt;hpage&gt;Kota mu tampaknya telah pulih ke bentuk yang sehat, wahai serangga yang baik. Aku sempat khawatir bahwa, setelah membebaskanmu, aku akan menemukan hanya kulit kosong.&lt;page&gt;Ya, well, banyak ahh... err... sebagian besar penduduk kami tidak selamat... Namun, tidak baik untuk terus memikirkan hal-hal gelap! Kita akan membangun, tumbuh, dan menyambut! Itulah tugas setiap belbug yang baik."
FISHER_DLG_01,"You&#8217;ve met Frey, miss? She&#8217;s usually stocking useful items for travellers such as yourself.","Anda sudah bertemu Frey, Nona? Dia biasanya menyediakan barang-barang berguna untuk para pelancong seperti Anda."
SHOPKEEP_PAINT_PRE,The perfect choice! Your bell&#8217;s about to be looking the finest in town. We&#8217;ll get the work started straight away.,Pilihan yang sempurna! Lonceng Anda akan segera menjadi yang paling indah di kota ini. Kami akan segera memulai pekerjaan ini.
GREETER_FURNISHINGS,"If you&#8217;re ever finding that bellhome a little bare, make sure to speak with Frey. She&#8217;s been known to gather all sorts of fancy furnishings.&lt;page&gt;That stock&#8217;s useless for a passing pilgrim, but for a new resident its just the stuff to turn a bell into home.","Jika Anda merasa Bellhome terasa sedikit kosong, pastikan untuk berbicara dengan Frey. Dia dikenal sering mengumpulkan berbagai perabotan mewah.&lt;page&gt;Stok itu tidak berguna bagi seorang peziarah yang lewat, tetapi bagi seorang penduduk baru, itulah yang dibutuhkan untuk mengubah Bell menjadi rumah."
COURIER_SHOP_BEGIN_SONGCLAVE,"&lt;page=S&gt;Up-up, in the big Citadel, a new place we heard is now claimed safety-safe! Theys too needing our deliverings, we is sure!&lt;page=T&gt;That Citadel. We knows its truths! Not so nicely-nice as pilgrims tells! Even if brave bugs would settle, danger still is close!&lt;page=S&gt;They would need deliverings, for food, for healings, for protection. Please takes them, miss courier!","&lt;page=S&gt;Naik-naik, di Citadel besar, tempat baru yang kita dengar kini dinyatakan aman-aman! Mereka juga membutuhkan bantuan kita, kita yakin!&lt;page=T&gt;Citadel itu. Kita tahu kebenarannya! Tidak seindah yang diceritakan para peziarah! Meskipun serangga pemberani ingin menetap, bahaya tetap dekat!&lt;page=S&gt;Mereka membutuhkan bantuan, untuk makanan, untuk penyembuhan, untuk perlindungan. Tolong bawa mereka, Nona Kurir!"
PINSMITH_QUEST_COMPLETE_ACCEPT,"Tarano! We shall work, now as never. What joy you grant this humble artisan, traveller. Let us seek that shine thought lost within these lands...","Tarano! Kita akan bekerja, sekarang seperti belum pernah sebelumnya. Betapa bahagianya engkau memberi kepada tukang kayu yang rendah hati ini, wahai pelancong. Mari kita cari cahaya yang dianggap hilang di tanah-tanah ini..."
PINSMITH_QUEST_ALREADY_GOT,"&lt;page&gt;Welly, ho! That oil! You have it! That rare substance, hoarded close by the Citadel. Few are the pinmasters of our age that ever chanced to work its wonders.&lt;page&gt;Would you see it, traveller? The finest work of this fair pinmaster and your blade sharper still! Pass me the oil and we can commence!","&lt;page&gt;Welly, ho! Minyak itu! Kau memilikinya! Bahan langka itu, disimpan rapat di dekat Citadel. Sedikit sekali tukang jarum di zaman kita yang pernah berkesempatan untuk mengungkap keajaibannya.&lt;page&gt;Apakah kau ingin melihatnya, pelancong? Karya terbaik tukang jarum yang terampil ini dan pisau tajammu! Berikan aku minyaknya dan kita bisa mulai!"
SHOP_ITEM_FURNISHING_TROPHYCAB_NAME,Memento Shelf,Rak Kenang-kenangan
RELIC_DEALER_ASK_PROMPT,Give Relic?,Berikan Relik?
PINSMITH_UPGRADE_REOFFER,"Welly, yay? Reconsider my offer? Your blade would gleam at my fine skill!","Welly, ya? Pertimbangkan kembali tawaranku? Pedangmu akan berkilau melihat keahlianku yang luar biasa!"
DOCTOR_MAGGOT,"&lt;hpage&gt;Madam, I am sickly. Maggots of the fetid bogs beyond the moors writhe upon my shell. I would ask your aid in removing them.&lt;page&gt;Maggots! That&#8217;s all you bring the great Yarnaby?! My time is precious! Only for the seriously afflicted! The truly, hideously enfeebled. Bzzt!&lt;page&gt;Find a bench, or a bed, or a rock! It&#8217;s only rest you need. Settle yourself somewhere, and those maggots will soon wriggle themselves out of your shell. ","&lt;hpage&gt;Nyonya, saya sakit-sakitan. Larva-larva dari rawa-rawa busuk di luar padang rumput merayap di cangkang saya. Saya mohon bantuan Anda untuk menghilangkannya.&lt;page&gt;Larva-larva! Itulah yang Anda bawa kepada Yarnaby yang agung?! Waktu saya berharga! Hanya untuk yang benar-benar sakit parah! Yang benar-benar lemah dan mengerikan. Bzzt!&lt;page&gt;Cari bangku, atau tempat tidur, atau batu! Yang Anda butuhkan hanyalah istirahat. Duduklah di suatu tempat, dan belatung-belatung itu akan segera merayap keluar dari cangkang Anda."
SHOPKEEP_GENERIC_HOUSE,"Welcome, fellow resident! Can I interest you in something special before you&#8217;re away again on your travels?","Selamat datang, tetangga! Apakah Anda tertarik dengan sesuatu yang istimewa sebelum Anda berangkat lagi dalam perjalanan Anda?"
SHOPKEEP_MEET,"&lt;hpage&gt;Greetings, shopkeeper. It seems you&#8217;ve recovered well from that silken affliction.&lt;page&gt;Ah! Well, I&#8217;m a clever bug. When that strange thread struck down from above, I shut up tight and huddled in my bellhome.&lt;page&gt;Might&#8217;ve been a problem for the others about here, but my store was flush with supplies, so no fear I&#8217;d go hungry.&lt;hpage&gt;Your preparedness served you well then. Although... your store now seems quite bare.&lt;page&gt;Ahem. Yes. I&#8217;ll admit, the wait was longer than I&#8217;d anticipated, and a bug has to eat...&lt;page&gt;I&#8217;ll have more to offer you once my courier turns up. No doubt he&#8217;s been avoiding Bellhart since the curse set its sights on us.","&lt;hpage&gt;Salam, pemilik toko. Sepertinya Anda sudah pulih dengan baik dari penyakit sutra itu.&lt;page&gt;Ah! Ya, aku memang serangga yang cerdik. Ketika benang aneh itu turun dari atas, aku menutup diri rapat dan bersembunyi di rumah belaku.&lt;page&gt;Mungkin itu masalah bagi yang lain di sini, tapi tokonya penuh dengan persediaan, jadi aku tidak takut akan kelaparan.&lt;hpage&gt;Kesiapanmu memang berguna saat itu. Meskipun... tokomu sekarang tampak cukup kosong.&lt;page&gt;Ehm. Ya. Aku akui, menunggu lebih lama dari yang aku perkirakan, dan seekor serangga harus makan...&lt;page&gt;Aku akan punya lebih banyak untuk ditawarkan padamu begitu kurirku datang. Tentu saja dia menghindari Bellhart sejak kutukan itu menargetkan kita."
SHOP_ITEM_FURNISHING_LIGHTS_NAME,Gleamlights,Cahaya Berkilau
BELLHERMIT_ENSLAVED_1,"You bother me again? Begone, I said!&lt;hpage&gt;I ask only if you know what has happened to the bugs above us. They hang trapped in a vast snare of thread.&lt;page&gt;Hff. Hardly surprising. That there&#8217;s the final fate for all in Pharloom. Just come seeking a little sooner for them above.&lt;page&gt;Surely, oh surely, you don&#8217;t imagine your own end will be different? All that hunger, and fear, and pride, filling your fragile heart. You too are bound to end ensnared!&lt;page&gt;Grnk! Begone. In Pharloom, only a fool believes themselves free.","Kau menggangguku lagi? Pergilah, kataku!&lt;hpage&gt;Aku hanya bertanya apakah kau tahu apa yang terjadi pada serangga-serangga di atas kita. Mereka terjerat dalam jerat benang yang sangat besar.&lt;page&gt;Hff. Tidak mengherankan. Bahwa ada takdir akhir untuk semua orang di Pharloom. Datanglah sedikit lebih cepat untuk mereka di atas.&lt;page&gt;Tentunya, oh tentu saja, kau tidak membayangkan akhirmu sendiri akan berbeda? Semua rasa lapar, takut, dan kesombongan itu, memenuhi hatimu yang rapuh. Kau juga pasti akan terjerat!&lt;page&gt;Grnk! Pergilah. Di Pharloom, hanya orang bodoh yang percaya diri mereka bebas."
BELLHERMIT_ENSLAVED_2,"You want to cut them down? Hff. Yes, you look cruel enough.&lt;page&gt;Once the strings are cut, pain will return to them. They will remember fear and longing.&lt;page&gt;What a choice you make for them! Such power you grant yourself!","Kau ingin menebas mereka? Hff. Ya, kau memang terlihat kejam.&lt;page&gt;Setelah talinya putus, rasa sakit akan kembali pada mereka. Mereka akan mengingat rasa takut dan rindu.&lt;page&gt;Betapa hebatnya pilihan yang kau buat untuk mereka! Kekuatan yang kau berikan pada dirimu sendiri!"
PINSMITH_QUEST_CANCOMPLETE,"&lt;hpage&gt;Pinmaster, I have acquired oil with which my needle may see further sharpening.&lt;page&gt;Bonva! What wonder? What wish? To steal a gift so fine. Few are the pinmasters of our age that ever worked with such a substance.","&lt;hpage&gt;Pinmaster, saya telah mendapatkan minyak yang dapat digunakan untuk mengasah jarum saya lebih lanjut.&lt;page&gt;Bonva! Keajaiban apa? Keinginan apa? Mencuri hadiah seindah ini. Hanya sedikit pinmaster di zaman kita yang pernah bekerja dengan zat seperti itu."
